order_id,customer_id,product_id,order_date,quantity,amount,order_status
ORD00002846,CUST017305,PROD0006,2025-09-07,2,66753.24,Shipped
ORD00036465,CUST016717,PROD0037,2025-01-03,1,17899.56,Delivered
ORD00061524,CUST012420,PROD0088,2024-11-30,1,327.43,Returned
ORD00061905,CUST014467,PROD0033,2025-10-05,1,19264.99,Shipped
ORD00036343,CUST017944,PROD0025,2025-10-01,6,106893.3,Delivered
ORD00025056,CUST009192,PROD0003,2023-10-04,2,90861.38,Delivered
ORD00014852,CUST016111,PROD0001,2022-10-20,1,28590.98,Cancelled
ORD00089379,CUST018507,PROD0024,2025-07-29,6,53072.34,Delivered
ORD00072626,CUST017087,PROD0082,2025-04-30,1,1697.27,Cancelled
ORD00075330,CUST011778,PROD0080,2025-04-10,2,1111.6,Delivered
ORD00002811,CUST015391,PROD0082,2025-10-25,4,6789.08,Pending
ORD00030324,CUST011084,PROD0007,2024-10-02,1,20506.18,Delivered
ORD00002334,CUST009815,PROD0038,2025-08-19,4,79373.28,Delivered
ORD00057632,CUST000645,PROD0085,2025-07-30,8,34269.76,Delivered
ORD00023585,CUST007131,PROD0026,2022-12-27,4,43345.64,Shipped
ORD00049372,CUST004440,PROD0088,2024-01-29,5,1637.15,Pending
ORD00079480,CUST017748,PROD0004,2025-05-30,3,108191.97,Delivered
ORD00099408,CUST008663,PROD0066,2025-11-22,5,11718.4,Delivered
ORD00001755,CUST011991,PROD0065,2025-11-05,2,10870.48,Delivered
ORD00070363,CUST007001,PROD0043,2025-10-02,1,270.98,Delivered
ORD00048557,CUST017864,PROD0011,2025-05-07,1,8597.76,Delivered
ORD00040381,CUST018078,PROD0073,2025-10-20,1,4493.68,Delivered
ORD00032982,CUST016010,PROD0030,2024-08-04,1,19536.17,Delivered
ORD00071169,CUST917877,PROD0099,2025-04-30,2,612.78,Cancelled
ORD00076957,CUST008639,PROD0035,2024-03-13,1,17402.79,Delivered
ORD00064011,CUST001822,PROD0026,2025-11-23,8,86691.28,Returned
ORD00025844,CUST012481,PROD0088,2025-10-18,1,327.43,Delivered
ORD00003889,CUST006816,PROD0059,2023-09-03,2,3842.14,Delivered
ORD00004462,CUST005579,PROD0076,2023-05-06,1,1258.22,Shipped
ORD00064403,CUST014340,PROD0004,2025-09-21,2,72127.98,shipped 
ORD00095203,CUST015819,PROD0092,2025-06-19,1,3574.33,Delivered
ORD00047775,CUST012029,PROD0063,2023-08-06,1,1957.06,Delivered
ORD00006292,CUST005054,PROD0035,2025-07-14,1,17402.79,Delivered
ORD00051191,CUST013264,PROD0013,2024-10-25,3,60614.22,Delivered
ORD00026488,CUST002007,PROD0006,2025-08-17,1,33376.62,Delivered
ORD00069190,CUST012953,PROD0082,2023-11-24,1,1697.27,Delivered
ORD00032294,CUST010896,PROD0055,2023-10-24,6,4265.7,Delivered
ORD00034087,CUST007427,PROD0056,2023-07-10,4,13491.08,Cancelled
ORD00011293,CUST012405,PROD0028,2025-12-25,5,80502.95,Shipped
ORD00029505,CUST002722,PROD0067,2025-10-24,4,8868.24,Delivered
ORD00037670,CUST011737,PROD0068,2024-10-08,1,6416.74,Pending
ORD00010228,CUST005949,PROD0032,2025-02-20,1,9411.66,Delivered
ORD00062443,CUST019329,PROD0026,2025-07-01,1,10836.41,Delivered
ORD00017313,CUST005383,PROD0038,2022-08-20,1,19843.32,Delivered
ORD00056806,CUST015613,PROD0037,2022-12-25,4,71598.24,Delivered
ORD00070176,CUST004099,PROD0017,2023-04-28,2,59226.36, Shipped
ORD00001878,CUST003140,PROD0025,2025-10-21,1,17815.55,Delivered
ORD00094927,CUST005885,PROD0082,2021-12-23,1,1697.27,Shipped
ORD00047097,CUST011196,PROD0037,2024-12-11,2,35799.12,Delivered
ORD00093678,CUST012907,PROD0025,2025-08-09,6,106893.3,Cancelled
ORD00045212,CUST013106,PROD0067,2025-05-16,6,13302.36,Delivered
ORD00063268,CUST006956,PROD0005,2022-02-24,1,30790.57,Shipped
ORD00019223,CUST007341,PROD0070,2025-08-25,1,9545.38,Delivered
ORD00023385,CUST017718,PROD0007,2025-07-25,1,20506.18,Delivered
ORD00086044,CUST006974,PROD0052,2025-10-19,3,13104.93,Cancelled
ORD00035490,CUST008279,PROD0038,2022-12-22,5,99216.6,Delivered
ORD00083606,CUST000703,PROD0084,2023-05-19,2,2361.46,Delivered
ORD00059981,CUST006221,PROD0006,2022-08-23,1,33376.62,Delivered
ORD00030283,CUST006832,PROD0095,2025-02-11,2,3579.48,Pending
ORD00037800,CUST017345,PROD0083,2023-09-17,10,20575.0,Delivered
ORD00085097,CUST003939,PROD0039,2025-05-12,1,4468.46,Delivered
ORD00062945,CUST008751,PROD0004,2024-04-10,1,36063.99,Delivered
ORD00017160,CUST009226,PROD0094,2023-03-27,1,527.55,Delivered
ORD00051928,CUST011670,PROD0014,2025-05-22,2,65404.74,Delivered
ORD00067231,CUST019672,PROD0083,2024-06-24,1,2057.5,Pending
ORD00020567,CUST006101,PROD0058,2025-05-03,1,2048.33,Cancelled
ORD00076727,CUST001100,PROD0095,2023-06-22,1,1789.74,Returned
ORD00064223,CUST003760,PROD0047,2024-01-30,2,5537.6,Delivered
ORD00088571,CUST004724,PROD0052,2023-08-06,2,8736.62,Delivered
ORD00089870,CUST009362,PROD0067,2025-09-08,1,2217.06,Delivered
ORD00004053,CUST000441,PROD0050,2025-11-19,4,15955.4,Cancelled
ORD00073636,CUST005249,PROD0047,2022-02-06,2,5537.6,Delivered
ORD00052758,CUST007179,PROD0083,2024-07-06,3,6172.5,Delivered
ORD00074465,CUST017952,PROD0021,2024-04-20,1,12283.8,Delivered
ORD00008646,CUST015510,PROD0087,2024-01-15,2,9103.64,Delivered
ORD00028150,CUST017336,PROD0043,2025-02-01,2,541.96,Delivered
ORD00080935,CUST015399,PROD0079,2025-11-17,1,1265.1,Delivered
ORD00046692,CUST011927,PROD0056,2024-08-28,3,10118.31,Delivered
ORD00061610,CUST000951,PROD0043,2025-09-14,1,270.98,Pending
ORD00052591,CUST001642,PROD0100,2023-11-05,1,386.41,Pending
ORD00007919,CUST015112,PROD0075,2021-10-10,2,2255.9,Delivered
ORD00047708,CUST000624,PROD0022,2025-12-24,5,45204.1,Delivered
ORD00090169,CUST004734,PROD0073,2025-01-17,1,4493.68,Delivered
ORD00043274,CUST016005,PROD0016,2025-04-18,1,8756.5,Delivered
ORD00097978,CUST009648,PROD0095,2023-11-10,3,5369.22,Shipped
ORD00016037,CUST014765,PROD0040,2024-06-29,1,1751.32,Pending
ORD00086429,CUST014299,PROD0097,2021-08-29,1,134.3,Cancelled
ORD00045961,CUST000060,PROD0084,2025-12-03,4,4722.92,Shipped
ORD00015719,CUST013299,PROD0080,2022-10-22,1,555.8,Pending
ORD00080539,CUST014221,PROD0025,2025-11-24,1,17815.55,Cancelled
ORD00019527,CUST015619,PROD0047,2024-06-18,3,8306.4,Delivered
ORD00065855,CUST010014,PROD0086,2025-12-08,3,525.27,Delivered
ORD00003088,CUST010183,PROD0050,2024-10-30,2,7977.7,Delivered
ORD00011988,CUST002529,PROD0098,2025-02-18,1,2511.08,Delivered
ORD00010412,CUST003470,PROD0005,2025-12-20,1,30790.57,Delivered
ORD00089311,CUST009664,PROD0097,2025-04-23,1,134.3,Pending
ORD00016055,CUST010482,PROD0043,2023-04-06,3,812.94,Delivered
ORD00026533,CUST006664,PROD0081,2024-04-16,2,1978.82,Shipped
ORD00002935,CUST008320,PROD0066,2023-09-15,1,2343.68,Delivered
ORD00070918,CUST013389,PROD0029,2025-04-16,2,25532.94,Returned
ORD00067012,CUST001392,PROD0024,2025-05-20,1,8845.39,Delivered
ORD00048621,CUST013902,PROD0090,2023-05-18,1,4904.58,Delivered
ORD00065557,CUST006501,PROD0033,2022-07-18,2,38529.98,Pending
ORD00081588,CUST012633,PROD0034,2023-11-13,8,150151.2,Cancelled
ORD00048787,CUST004042,PROD0088,2024-03-20,1,327.43,Returned
ORD00022715,CUST019783,PROD0055,2025-03-01,2,1421.9,Delivered
ORD00026671,CUST014887,PROD0038,2024-06-25,1,19843.32,Pending
ORD00064415,CUST010449,PROD0096,2025-01-08,1,3019.59,Delivered
ORD00011381,CUST011711,PROD0055,2025-10-09,2,1421.9,Returned
ORD00042040,CUST006974,PROD0025,2023-05-11,1,17815.55,Returned
ORD00066103,CUST016743,PROD0039,2024-02-01,4,17873.84,Cancelled
ORD00003009,CUST003811,PROD0072,2024-02-25,2,12039.7,Shipped
ORD00012554,CUST006277,PROD0069,2024-12-16,2,13951.06,Delivered
ORD00049759,CUST006295,PROD0028,2025-12-30,10,161005.9,shipped
ORD00034459,CUST012753,PROD0016,2025-02-03,2,17513.0,Delivered
ORD00044822,CUST007469,PROD0084,2024-08-31,3,3542.19,Delivered
ORD00094156,CUST008390,PROD0098,2025-10-18,1,2511.08,Pending
ORD00077838,CUST010951,PROD0010,2021-09-11,2,5641.52,Delivered
ORD00055570,CUST012999,PROD0082,2024-08-03,3,5091.81,Delivered
ORD00018911,,PROD0063,2022-08-13,1,1957.06,Cancelled
ORD00090840,CUST005844,PROD0009,2025-08-11,1,3549.81,Returned
ORD00050899,CUST012091,PROD0043,2025-07-21,5,1354.9,Cancelled
ORD00002735,CUST019351,PROD0011,2024-06-03,1,8597.76,Delivered
ORD00099517,CUST007891,PROD0021,2025-02-15,1,12283.8,Delivered
ORD00055802,CUST007266,PROD0056,2024-06-29,1,3372.77,Delivered
ORD00014504,CUST017315,PROD0056,2023-02-03,5,16863.85,Delivered
ORD00088406,CUST000007,PROD0063,2025-02-08,1,1957.06,Shipped
ORD00063630,CUST019194,PROD0039,2025-09-23,5,22342.3,Shipped
ORD00017291,CUST008295,PROD0034,2022-11-16,3,56306.7,Delivered
ORD00080631,CUST002214,PROD0093,2025-09-01,1,1163.19,Delivered
ORD00073309,CUST012041,PROD0065,2024-06-13,5,27176.2,Shipped
ORD00042937,CUST018980,PROD0099,2025-06-01,1,306.39,Delivered
ORD00076438,CUST008350,PROD0029,2025-07-13,1,12766.47,Pending
ORD00077853,CUST001691,PROD0074,2025-08-01,2,1676.44,Pending
ORD00048831,CUST006155,PROD0036,2025-05-15,1,7562.38,Delivered
ORD00063321,CUST002218,PROD0045,2025-10-15,1,1233.03,Delivered
ORD00057347,CUST002375,PROD0054,2022-10-25,1,170.37,Delivered
ORD00009849,CUST001671,PROD0057,2025-02-10,4,6004.68,Pending
ORD00052085,CUST008621,PROD0062,2021-09-01,1,484.95,Delivered
ORD00061551,CUST003139,PROD0074,2023-12-24,1,838.22,Shipped
ORD00026698,CUST001391,PROD0045,2025-11-21,4,4932.12,Delivered
ORD00081845,CUST005906,PROD0009,2025-04-29,1,3549.81,Delivered
ORD00071136,CUST015239,PROD0097,2025-06-20,3,402.9,Delivered
ORD00046376,CUST019449,PROD0092,2023-08-18,3,10722.99,Delivered
ORD00065693,CUST002762,PROD0020,2025-12-29,2,95185.16,Delivered
ORD00042410,CUST013726,PROD0083,2022-07-31,1,2057.5,Delivered
ORD00024280,CUST007347,PROD0013,2023-10-07,3,60614.22,Cancelled
ORD00019711,CUST018793,PROD0071,2025-11-01,2,3596.44,Pending
ORD00003125,CUST016642,PROD0086,2025-12-30,2,350.18,Delivered
ORD00079182,CUST010657,PROD0088,2025-07-31,1,327.43,Shipped
ORD00034020,CUST006571,PROD0017,2024-02-12,2,32574.5,delivered
ORD00017756,CUST012374,PROD0060,2021-10-09,2,1133.76,Delivered
ORD00026892,CUST004453,PROD0040,2025-09-06,1,1751.32,Delivered
ORD00085239,CUST014358,PROD0031,2025-04-06,8,157348.0,Shipped
ORD00074104,CUST018980,PROD0093,2024-09-24,6,6979.14,Delivered
ORD00019229,CUST017613,PROD0086,2025-10-02,1,175.09,Delivered
ORD00012552,CUST004193,PROD0020,2024-12-01,3,142777.74,Delivered
ORD00015057,CUST011840,PROD0045,2023-07-07,1,1233.03,Delivered
ORD00090518,CUST015893,PROD0082,2024-04-27,2,3394.54,Delivered
ORD00039721,CUST001314,PROD0080,2025-09-20,3,1667.4,Pending
ORD00032360,CUST016374,PROD0005,2025-03-28,3,92371.71,Delivered
ORD00013832,CUST015537,PROD0050,2025-12-03,1,3988.85,Pending
ORD00069981,CUST011624,PROD0085,2022-12-17,1,4283.72,Delivered
ORD00077643,CUST013806,PROD0007,2025-12-08,1,20506.18,Delivered
ORD00025716,CUST019174,PROD0013,2025-09-27,4,80818.96,Cancelled
ORD00084763,CUST007162,PROD0079,2023-12-23,2,2530.2,Delivered
ORD00019197,CUST003489,PROD0049,2025-09-03,1,7126.1,Shipped
ORD00006918,CUST018002,PROD0059,2025-08-08,1,1921.07,Shipped
ORD00075837,CUST014556,PROD0060,2025-02-17,1,566.88,Delivered
ORD00079600,CUST003821,PROD0032,2025-08-06,1,9411.66,Delivered
ORD00097840,CUST001189,PROD0073,2023-10-22,1,4493.68,Delivered
ORD00061443,CUST002481,PROD0006,2024-06-17,6,200259.72,Delivered
ORD00065540,CUST010060,PROD0080,2025-01-22,3,1667.4,Returned
ORD00065156,CUST018107,PROD0016,2022-10-29,3,26269.5,Delivered
ORD00013370,CUST010974,PROD0065,2025-06-27,2,10870.48,Delivered
ORD00092595,CUST009529,PROD0025,2023-08-28,6,106893.3,Pending
ORD00034851,CUST009344,PROD0054,2024-08-01,2,340.74,Delivered
ORD00067373,CUST001664,PROD0080,2023-05-07,2,1111.6,Delivered
ORD00090620,CUST012342,PROD0084,2025-10-08,10,11807.3,Delivered
ORD00007459,CUST003708,PROD0079,2024-07-31,4,5060.4,Delivered
ORD00047162,CUST005897,PROD0069,2023-01-09,1,6975.53,Cancelled
ORD00078973,CUST001454,PROD0085,2025-06-01,4,17134.88,Delivered
ORD00062485,CUST001133,PROD0024,2025-02-06,3,26536.17,Delivered
ORD00028263,CUST009761,PROD0003,2025-10-31,6,272584.14,Cancelled
ORD00033341,CUST008649,PROD0033,2024-04-11,2,38529.98,Delivered
ORD00061278,CUST019810,PROD0098,2023-06-09,1,2511.08,Cancelled
ORD00046064,CUST013604,PROD0081,2025-04-28,3,2968.23,Returned
ORD00011470,CUST004523,PROD0026,2024-09-20,2,21672.82,Delivered
ORD00088563,CUST000630,PROD0044,2024-07-21,1,3318.38,Shipped
ORD00088038,CUST005846,PROD0032,2024-12-17,1,9411.66,Returned
ORD00043913,CUST004009,PROD0030,2025-10-10,1,19536.17,Delivered
ORD00049128,CUST010392,PROD0023,2025-11-17,1,2058.44,Delivered
ORD00086580,CUST004370,PROD0096,2024-01-27,1,3019.59,Shipped
ORD00063623,CUST011956,PROD0049,2024-04-07,1,7126.1,Pending
ORD00049375,CUST010072,PROD0094,2025-07-14,3,1582.65,Delivered
ORD00015597,CUST014992,PROD0069,2025-06-06,5,34877.65,Delivered
ORD00087424,CUST002838,PROD0001,2025-09-05,1,28590.98,Returned
ORD00091086,CUST011086,PROD0099,2022-01-09,2,612.78,Delivered
ORD00023059,CUST010174,PROD0038,2025-03-29,3,59529.96,Shipped
ORD00085591,CUST017176,PROD0016,2022-09-01,1,8756.5,Delivered
ORD00037469,CUST003126,PROD0033,2024-08-13,2,38529.98,Delivered
ORD00070139,CUST011827,PROD0090,2025-05-07,1,4904.58,Delivered
ORD00095105,CUST004692,PROD0035,2023-02-17,3,52208.37,Delivered
ORD00094932,CUST019523,PROD0083,2025-11-23,1,2057.5,Delivered
ORD00073845,CUST000282,PROD0079,2023-12-14,1,1265.1,Delivered
ORD00075967,CUST013588,PROD0094,2025-09-03,3,1582.65,Shipped
ORD00041903,CUST914656,PROD0040,2024-08-15,1,1751.32,Pending
ORD00022954,CUST009820,PROD0074,2024-04-27,1,838.22,Pending
ORD00009619,CUST019562,PROD0021,2024-12-20,4,49135.2,Pending
ORD00062666,CUST016514,PROD0058,2025-03-20,1,2048.33,Delivered
ORD00035874,CUST004301,PROD0007,2025-08-27,2,41012.36,Delivered
ORD00053393,CUST012722,PROD0008,2024-11-03,3,84015.66,Pending
ORD00016437,CUST006454,PROD0046,2024-02-09,2,9766.36,Delivered
ORD00086611,CUST003997,PROD0037,2024-09-01,4,71598.24,Delivered
ORD00052180,CUST014781,PROD0066,2024-02-29,1,2343.68,Delivered
ORD00001565,CUST016222,PROD0061,2024-05-27,1,2366.59,Delivered
ORD00050152,CUST008375,PROD0053,2021-07-08,1,4886.41,Delivered
ORD00078905,CUST012973,PROD0039,2022-08-21,1,4468.46,Delivered
ORD00004852,CUST016787,PROD0021,2025-09-01,6,73702.8,Delivered
ORD00006046,CUST000654,PROD0069,2025-06-29,1,6975.53,Delivered
ORD00093816,CUST010370,PROD0100,2025-11-04,1,386.41,Delivered
ORD00008315,CUST012380,PROD0003,2024-01-18,1,45430.69,Delivered
ORD00054806,CUST012189,PROD0057,2022-10-12,1,1501.17,Delivered
ORD00069228,CUST011898,PROD0020,2025-11-16,2,95185.16,Shipped
ORD00064314,CUST018026,PROD0009,2024-09-27,1,3549.81,Delivered
ORD00088741,CUST013793,PROD0074,2025-11-29,3,2514.66,Delivered
ORD00071739,CUST011812,PROD0016,2022-09-20,1,8756.5,Shipped
ORD00032752,CUST017370,PROD0065,2025-11-14,6,32611.44,Delivered
ORD00027994,CUST002972,PROD0091,2023-06-17,1,197.92,Delivered
ORD00006307,CUST015289,PROD0018,2024-12-04,5,111055.35,Delivered
ORD00015256,CUST008184,PROD0019,2024-01-02,1,21463.84,Delivered
ORD00040606,CUST012638,PROD0023,2025-11-20,1,2058.44,Pending
ORD00011781,CUST004469,PROD0062,2023-11-05,8,3879.6,Returned
ORD00067705,CUST003598,PROD0081,2025-07-28,1,989.41,Cancelled
ORD00012831,CUST018354,PROD0044,2025-11-03,1,3318.38,Delivered
ORD00019668,CUST000242,PROD0096,2021-12-28,2,6039.18,Delivered
ORD00018379,CUST010502,PROD0028,2024-08-11,5,80502.95,Delivered
ORD00071559,CUST018309,PROD0083,2025-11-25,1,2057.5,Cancelled
ORD00052535,CUST009143,PROD0083,2024-07-23,2,4115.0,Delivered
ORD00082736,CUST000824,PROD0022,2023-08-26,1,9040.82,Delivered
ORD00013798,CUST003991,PROD0025,2024-01-19,2,35631.1,Delivered
ORD00046827,CUST005324,PROD0051,2025-05-30,2,13382.98,Delivered
ORD00026189,CUST001315,PROD0064,2024-09-03,2,11376.62,Delivered
ORD00055145,CUST003387,PROD0078,2025-08-11,2,169.42,Delivered
ORD00040658,CUST002587,PROD0011,2025-07-27,3,25793.28,Delivered
ORD00069053,CUST016872,PROD0024,2024-08-26,1,8845.39,Delivered
ORD00043746,CUST017760,PROD0022,2024-07-27,2,18081.64,Shipped
ORD00093776,CUST007395,PROD0061,2025-03-12,1,2366.59,Delivered
ORD00066004,CUST001184,PROD0050,2025-06-23,abc,3988.85,Delivered
ORD00039135,CUST007565,PROD0044,2025-06-29,1,3318.38,pending
ORD00095670,CUST001242,PROD0034,2025-05-15,2,37537.8,Cancelled
ORD00012858,CUST015430,PROD0035,2025-03-14,2,34805.58,Delivered
ORD00008298,CUST002190,PROD0064,2025-11-27,2,11376.62,Delivered
ORD00029845,CUST010374,PROD0007,2025-08-18,3,61518.54,Delivered
ORD00024170,CUST001853,PROD0026,2025-08-10,1,10836.41,Cancelled
ORD00007491,CUST005657,PROD0028,2025-12-22,1,16100.59,Delivered
ORD00088673,CUST016570,PROD0054,2025-10-24,1,170.37,Pending
ORD00031622,CUST002339,PROD0078,2025-04-30,3,254.13,Delivered
ORD00035666,CUST007371,PROD0034,2025-02-18,1,18768.9,Delivered
ORD00017222,CUST018227,PROD0068,2024-08-11,2,12833.48,Delivered
ORD00072181,CUST011569,PROD0024,2024-02-25,1,8845.39,Delivered
ORD00065673,CUST015089,PROD0002,2024-12-19,3,140434.26,Shipped
ORD00010970,CUST017067,PROD0001,2025-08-27,8,228727.84,Returned
ORD00002459,CUST012395,PROD0064,2025-03-13,5,28441.55,Delivered
ORD00073196,CUST014960,PROD0014,2025-12-19,1,32702.37,Delivered
ORD00082808,CUST016252,PROD0057,2025-06-20,1,1501.17,Delivered
ORD00063672,CUST003922,PROD0048,2025-05-14,1,2437.14,Returned
ORD00089899,CUST016784,PROD0014,2025-08-31,2,65404.74,Delivered
ORD00026316,CUST015704,PROD0042,2024-08-22,2,9018.14,Delivered
ORD00004145,CUST011707,PROD0018,2025-04-24,3,66633.21,Cancelled
ORD00016846,CUST010255,PROD0052,2024-12-02,1,4368.31,Delivered
ORD00052481,CUST001420,PROD0062,2024-05-03,3,1454.85,Delivered
ORD00032874,CUST006594,PROD0019,2025-05-06,2,42927.68,Cancelled
ORD00048879,CUST017154,PROD0072,2025-03-08,1,6019.85,Delivered
ORD00023972,CUST004863,PROD0069,2021-02-27,1,6975.53,Shipped
ORD00085884,CUST001559,PROD0069,2024-06-05,3,20926.59,Delivered
ORD00084247,CUST012301,PROD0075,2021-04-25,2,2255.9,Returned
ORD00042628,CUST009649,PROD0013,2025-03-10,1,20204.74,Delivered
ORD00019141,CUST009721,PROD0045,2025-08-09,3,3699.09,Returned
ORD00011517,CUST008949,PROD0025,2024-02-24,1,17815.55,Shipped
ORD00075977,CUST006853,PROD0022,2024-11-10,1,9040.82,Pending
ORD00029805,CUST008500,PROD0013,2022-09-12,2,40409.48,Delivered
ORD00048635,CUST005679,PROD0070,2024-05-13,3,28636.14,Shipped
ORD00069026,CUST000222,PROD0069,2024-11-04,2,13951.06,Cancelled
ORD00051084,CUST017755,PROD0015,2022-02-21,1,29875.51,Delivered
ORD00016295,CUST002923,PROD0068,2023-01-09,1,6416.74,Pending
ORD00027656,CUST010493,PROD0071,2025-11-24,2,3596.44,Delivered
ORD00037395,CUST005997,PROD0034,2024-06-22,2,37537.8,Cancelled
ORD00064292,CUST011785,PROD0015,2025-05-27,1,29875.51,Delivered
ORD00034051,CUST002520,PROD0086,2025-12-14,1,175.09,Cancelled
ORD00096722,CUST004074,PROD0019,2025-05-27,3,64391.52,Delivered
ORD00056138,CUST016118,PROD0022,2024-10-16,2,18081.64,Cancelled
ORD00014698,CUST009005,PROD0050,2024-09-03,1,3988.85,PENDING
ORD00035002,CUST007747,PROD0083,2025-07-28,4,8230.0,Cancelled
ORD00040226,CUST004518,PROD0067,2025-12-11,4,8868.24,Delivered
ORD00018821,CUST012739,PROD0084,2023-05-08,5,5903.65,Delivered
ORD00080053,CUST009808,PROD0055,2025-05-01,1,710.95,Shipped
ORD00002988,CUST015066,PROD0033,2024-02-14,5,96324.95,Pending
ORD00000327,CUST016863,PROD0074,2025-01-07,1,838.22,Delivered
ORD00064680,CUST009680,PROD0044,2025-02-16,2,6636.76,Shipped
ORD00089861,CUST010423,PROD0062,2025-10-20,3,1454.85,Delivered
ORD00080349,CUST001218,PROD0050,2024-07-29,2,7977.7,Delivered
ORD00040841,CUST009861,PROD0026,2021-05-05,1,10836.41,Delivered
ORD00072772,CUST008636,PROD0013,2025-10-07,2,40409.48,Delivered
ORD00080098,CUST014361,PROD0028,2024-08-14,1,16100.59,Delivered
ORD00019915,CUST010925,PROD0024,2024-04-23,1,8845.39,Delivered
ORD00027244,CUST001229,PROD0006,2025-05-10,1,33376.62,Delivered
ORD00059491,CUST006663,PROD0045,2025-11-20,1,1233.03,Shipped
ORD00040245,CUST008981,PROD0056,2025-11-06,1,3372.77,Pending
ORD00096806,CUST000131,PROD0080,2025-11-20,1,555.8,Delivered
ORD00076926,CUST958274,PROD0015,2025-10-26,1,29875.51,Delivered
ORD00011227,CUST011625,PROD0070,2024-03-01,1,9545.38,Delivered
ORD00026811,CUST018593,PROD0069,2025-07-24,1,,Delivered
ORD00080199,CUST008871,PROD0008,2024-10-30,1,28005.22,Shipped
ORD00055500,CUST008549,PROD0052,2022-10-11,2,8736.62,Shipped
ORD00000303,CUST004244,PROD0030,2025-12-12,2,39072.34,Delivered
ORD00001394,CUST002308,PROD0061,2024-12-22,1,2366.59,Returned
ORD00022708,,PROD0071,2024-01-15,1,1798.22,Delivered
ORD00092994,CUST016214,PROD0092,2025-09-14,10,35743.3,PENDING
ORD00096302,CUST003807,PROD0022,2023-10-24,1,9040.82,Cancelled
ORD00032909,CUST013328,PROD0051,2025-08-11,2,13382.98,Cancelled
ORD00087515,CUST008744,PROD0011,2025-12-20,1,8597.76,Delivered
ORD00035576,CUST014882,PROD0006,2024-07-20,6,200259.72,Pending
ORD00024041,CUST018210,PROD0099,2025-08-11,1,306.39,Delivered
ORD00031600,CUST008491,PROD0046,2024-05-17,1,4883.18,Delivered
ORD00000350,CUST009033,PROD0076,2025-05-17,1,1258.22,Delivered
ORD00046132,CUST012067,PROD0017,2024-10-15,1,29613.18,Shipped
ORD00026532,,PROD0095,2024-04-16,2,3579.48,Delivered
ORD00018443,CUST016929,PROD0041,2025-03-13,1,2279.16,Cancelled
ORD00069246,CUST016126,PROD0074,2025-06-11,2,1676.44,Delivered
ORD00083306,CUST008737,PROD0010,2025-06-09,2,5641.52,Delivered
ORD00029970,CUST004047,PROD0039,2025-04-08,1,4468.46,Delivered
ORD00097377,CUST005388,PROD0085,2025-09-12,1,4283.72,Delivered
ORD00071582,CUST008004,PROD0094,2024-10-17,3,1582.65,Shipped
ORD00075294,CUST019789,PROD0044,2024-04-02,1,3318.38,Shipped
ORD00004910,CUST013692,PROD0009,2025-01-06,1,3549.81,Cancelled
ORD00094135,CUST014998,PROD0037,2025-10-17,2,35799.12,Cancelled
ORD00017898,CUST011042,PROD0043,2023-06-08,1,270.98,Shipped
ORD00053815,CUST012100,PROD0026,2024-10-09,2,21672.82,Delivered
